Label,dec0,dec1,obj0,obj1
0,1,001010111100101110111100001101001011010000100100011010001111,-0.063661,0.508436
0,1,110010111110010100101101100100100100001101110011000011100001,-0.123400,0.466107
0,1,111010010001010001000100011011100001010011100101011000101000,-0.095000,0.409628
0,1,000010010101110010100110000101100111111101101100110010110010,-0.141549,0.477673
0,1,110101001000001001110001000000101010100000000000011101101000,-0.215028,0.296075
0,1,111101001000001001110101000000101010110000100000010101101000,-0.186341,0.324900
0,1,111000011111100011010111110100110110000111101111011011001110,-0.125015,0.643806
0,1,100100001000001001110011000000010010110000000000011101001010,-0.167398,0.265528
0,1,100101001000000001110011000000000010111000000000011100101000,-0.190447,0.233525
0,1,000000011110000101011001001111011001000110011010000010100100,-0.077944,0.425531
0,1,100010001101100101111110001111010100010101001000110100001010,-0.070463,0.519407
0,1,111101001001001001100001000000101010110000100000011101101000,-0.192996,0.338991
0,1,110101001001001000100001000000101110110000100000010101101000,-0.206813,0.298143
0,1,010001100001010011100000111101110000011100001100101011101110,-0.089006,0.459163
0,1,110001001000001001110001000000101010110000000000011101101000,-0.218491,0.291987
0,1,111101001000001001100001000000101010110000100000010101101000,-0.237956,0.276289
0,1,111101001010001001100001000000101010110000100000010101101000,-0.222161,0.328213
0,1,111101001000001001100001000000101010110000101000010101101000,-0.242886,0.288466
0,1,100101001000001001110001000000000010110000000010011001101010,-0.142636,0.265206
1,1,011001001000000000010000000000100000110000011001110101111010,-0.276346,0.198382
0,1,011001001000001000000011000000100000111000010001111101101010,-0.262602,0.254065
0,1,111101001000001001110001000000101010110000100000010101101000,-0.229007,0.294013
0,1,100110110010110000110010000011011100011010100000000100001010,-0.147466,0.410801
0,1,101101100110111000010000101011111110110111111000001101000011,-0.102423,0.551841
0,1,110101001000001001110001000000101010110000000000011101101000,-0.218435,0.299711
0,1,111001001000001001100001000000101010110000100000010101101000,-0.238011,0.268565
0,1,110101001001001001110001000000101000010000000000010111101000,-0.186845,0.292370
0,1,100101001111111010000000110000110111101101011011100100000100,-0.135153,0.477538
0,1,111101001000001001110001000000100010110000100000010101101000,-0.229021,0.275514
0,1,111101001000001001110001000000101010110000100000110101101000,-0.231501,0.301272
0,1,110011011001100001111110110111000111110101100100011100010011,-0.086138,0.576416
1,1,011001001000000000000000000000100000110100011001110101101010,-0.274572,0.175136
0,1,110101001001001000100001000000101110110000100000010111101000,-0.206813,0.307723
0,1,101110100000000011110000000100101010111000011110111000110000,-0.109939,0.323804
0,1,101000111011110011100101101110011010110110010101101111001010,-0.144884,0.585833
0,1,110101001000001001110001000000101010110000000000010111101000,-0.229780,0.280433
0,1,110101001000001001110001000000101000110000000000010111101000,-0.229816,0.263059
0,1,110101001000001001110001000000101000110000100000010111101000,-0.229106,0.277453
0,1,010111100111000100100100110010111010000011101001111011010101,-0.110735,0.516807
1,1,011001001000000000000001000000100000010000011001110101101010,-0.252130,0.178329
0,1,111100001000101001100001000000101010110000100000010101001000,-0.200792,0.297534
0,1,111101000000001001000001100000101000101000100000010101101000,-0.242206,0.259925
0,1,100100001000001001110011000000000011110000000000011101101010,-0.176477,0.263256
0,1,111001001000001101000001000000101010101000100000010101101000,-0.215710,0.290739
0,1,111001001000001001000001000000101000101000100000010101101000,-0.243868,0.233361
0,1,111001001000000001000001000000101000101000100010010101101000,-0.182851,0.209987
0,1,111001000000001001000001000000101000101010100000010101101000,-0.222426,0.239742
0,1,100100001000001001110011000000000110110000000000011101101010,-0.172538,0.278943
0,1,100100001000001001110011000000000010110000000000001101101010,-0.150908,0.254014
0,1,100100001000001001110011000000000010110000000000011101101010,-0.160895,0.261277
0,1,100100001010000001110011000000000010110000001000011101101010,-0.181884,0.286367
0,1,100101001000001001110111000000000010110000000000011101101000,-0.172523,0.311189
0,1,100101001000000001110011000000000010110000000000011100101000,-0.186223,0.230360
0,1,100101001000000001110011000000000010110000001000011100101000,-0.190475,0.243215
