Label,dec0,dec1,obj0,obj1
0,1,101101110100100000101101001000011110110101111011110111000011,-0.116860,0.476668
0,1,100011001001100000111110101110100001111001111000100101110110,-0.129699,0.518550
0,1,101100110000000010110110001001000001011100011100000100010010,-0.126802,0.324299
0,1,101100110000000010010110001001000101011100001100000100010010,-0.198064,0.289194
0,1,101100110000000010010110001001000101011100001100000100010000,-0.159446,0.281321
0,1,101100110000000110010110001001000101011100001100000100010010,-0.178319,0.309493
0,1,101100110000001010010110001001000101011100101100100100010010,-0.118538,0.363066
0,1,011100110000000010010110001001000001011100001100000100010010,-0.181861,0.280471
0,1,101100110000000010010110001001000001011100001100000100010010,-0.175640,0.279845
0,1,101100110000100010010110001001000001011100001100000100010010,-0.172034,0.312755
0,1,001100110000000010010110001001000001011100001100000100010010,-0.159150,0.270773
0,1,101100110000000010010110001001000001011100001100100100010010,-0.129465,0.301503
1,1,101100100000000000000000000001000000001100001000000100100000,-0.147779,0.090356
0,1,101100010000000010010100001001000110011100101100010100010010,-0.199936,0.285247
0,1,010011000010111101110001110000110111100011001000001101100010,-0.101487,0.508185
0,1,001100010000000000010100001001000100011100001100000100010010,-0.164050,0.203178
0,1,001100010000000000010100001001000100011100000100000100010010,-0.156132,0.190454
0,1,001100010000000000010100001000000100011100001100000100010010,-0.160788,0.179112
0,1,010011000010111101110001110000110111100011001000101101100010,-0.099574,0.514782
0,1,001000110000000010010110001001000101011100000100000100010010,-0.175650,0.263155
0,1,011000110000000010010110001001000001011100001100000100010010,-0.173133,0.276107
0,1,101100010000000000010100001001000100011100001100000100010010,-0.186625,0.212404
0,1,101100010000000000010100000001010100011100101100000100010010,-0.201827,0.204664
0,1,101100010000100000010100001001000100011100001100000100010010,-0.187525,0.256323
0,1,101100010000000000010100000101010100011100101100000100010010,-0.199440,0.229072
0,1,101100010000000000010100000001010100011100100100000100010010,-0.179388,0.191940
0,1,101100010000000001010100001001001100011100001100000100010010,-0.193767,0.263811
0,1,011100010000000000010100001001000100011100001100000100010010,-0.192498,0.212664
0,1,001000110000000010010110001001000001011100001100000100010010,-0.159150,0.266409
0,1,101100010000000001010100001001000100011100001100000100010010,-0.190281,0.245055
0,1,111100010000000000010100000001010100011100101100000100010010,-0.197814,0.242675
1,1,101000110000000000000000001001000100010100001100010101010010,-0.224393,0.179001
0,1,101111101010101010010011000000100001011111010111101101010110,-0.094308,0.456267
0,1,101111101010001010010011000000100001011111010111101101010110,-0.100650,0.422943
0,1,101110010000000000010100000001010000001100001100000000010010,-0.175371,0.168488
